timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695069356880,4663,HTTP Request,200,OK,ThreadLoadTestRokomari 1-45,text,true,,526431,240,66,66,https://www.rokomari.com/book,1195,0,1119
1695069356880,1195,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-45,,true,,884,118,66,66,https://www.rokomari.com/,1195,0,1119
1695069358075,3468,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-45,text,true,,525547,122,66,66,https://www.rokomari.com/book,83,0,0
1695069357337,4285,HTTP Request,200,OK,ThreadLoadTestRokomari 1-53,text,true,,526425,240,66,66,https://www.rokomari.com/book,1185,0,1097
1695069357337,1185,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-53,,true,,878,118,66,66,https://www.rokomari.com/,1185,0,1097
1695069358522,3100,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-53,text,true,,525547,122,66,66,https://www.rokomari.com/book,98,0,0
1695069358078,3781,HTTP Request,200,OK,ThreadLoadTestRokomari 1-66,text,true,,526433,240,66,66,https://www.rokomari.com/book,1934,0,302
1695069358078,1934,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-66,,true,,880,118,66,66,https://www.rokomari.com/,1934,0,302
1695069360012,1847,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-66,text,true,,525553,122,66,66,https://www.rokomari.com/book,132,0,0
1695069359224,2891,HTTP Request,200,OK,ThreadLoadTestRokomari 1-12,text,true,,526435,240,66,66,https://www.rokomari.com/book,310,0,0
1695069359224,310,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-12,,true,,878,118,66,66,https://www.rokomari.com/,310,0,0
1695069359534,2581,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-12,text,true,,525557,122,66,66,https://www.rokomari.com/book,189,0,0
1695069355921,6262,HTTP Request,200,OK,ThreadLoadTestRokomari 1-2,text,true,,526437,240,65,65,https://www.rokomari.com/book,742,0,0
1695069355921,742,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-2,,true,,874,118,65,65,https://www.rokomari.com/,742,0,0
1695069356663,5520,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-2,text,true,,525563,122,65,65,https://www.rokomari.com/book,233,0,0
1695069357530,4805,HTTP Request,200,OK,ThreadLoadTestRokomari 1-10,text,true,,526427,240,65,65,https://www.rokomari.com/book,1876,0,0
1695069357530,1876,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-10,,true,,876,118,65,65,https://www.rokomari.com/,1876,0,0
1695069359406,2929,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-10,text,true,,525551,122,65,65,https://www.rokomari.com/book,150,0,0
1695069355341,7155,HTTP Request,200,OK,ThreadLoadTestRokomari 1-18,text,true,,526440,240,65,65,https://www.rokomari.com/book,135,0,56
1695069355341,135,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-18,,true,,878,118,65,65,https://www.rokomari.com/,135,0,56
1695069355476,7020,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-18,text,true,,525562,122,65,65,https://www.rokomari.com/book,134,0,0
1695069357735,4857,HTTP Request,200,OK,ThreadLoadTestRokomari 1-60,text,true,,526425,240,65,65,https://www.rokomari.com/book,3135,0,3061
1695069357735,3135,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-60,,true,,872,118,65,65,https://www.rokomari.com/,3135,0,3061
1695069360871,1721,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-60,text,true,,525553,122,65,65,https://www.rokomari.com/book,127,0,0
1695069356937,5670,HTTP Request,200,OK,ThreadLoadTestRokomari 1-46,text,true,,526435,240,65,65,https://www.rokomari.com/book,871,0,798
1695069356937,871,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-46,,true,,878,118,65,65,https://www.rokomari.com/,871,0,798
1695069357808,4799,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-46,text,true,,525557,122,65,65,https://www.rokomari.com/book,131,0,0
1695069357621,5281,HTTP Request,200,OK,ThreadLoadTestRokomari 1-58,text,true,,526417,240,65,65,https://www.rokomari.com/book,353,0,57
1695069357621,353,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-58,,true,,868,118,65,65,https://www.rokomari.com/,353,0,57
1695069357974,4928,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-58,text,true,,525549,122,65,65,https://www.rokomari.com/book,146,0,0
1695069354829,8161,HTTP Request,200,OK,ThreadLoadTestRokomari 1-9,text,true,,526419,240,65,65,https://www.rokomari.com/book,111,0,18
1695069354829,111,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-9,,true,,876,118,65,65,https://www.rokomari.com/,111,0,18
1695069354940,8050,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-9,text,true,,525543,122,65,65,https://www.rokomari.com/book,183,0,0
1695069361482,1519,HTTP Request,200,OK,ThreadLoadTestRokomari 1-61,text,true,,526423,240,65,65,https://www.rokomari.com/book,74,0,0
1695069361482,74,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-61,,true,,880,118,65,65,https://www.rokomari.com/,74,0,0
1695069361556,1445,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-61,text,true,,525543,122,65,65,https://www.rokomari.com/book,175,0,0
1695069358980,4041,HTTP Request,200,OK,ThreadLoadTestRokomari 1-19,text,true,,526423,240,65,65,https://www.rokomari.com/book,72,0,0
1695069358980,72,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-19,,true,,874,118,65,65,https://www.rokomari.com/,72,0,0
1695069359052,3969,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-19,text,true,,525549,122,65,65,https://www.rokomari.com/book,294,0,0
1695069357393,5748,HTTP Request,200,OK,ThreadLoadTestRokomari 1-54,text,true,,526435,240,65,65,https://www.rokomari.com/book,1381,0,1073
1695069357393,1381,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-54,,true,,880,118,65,65,https://www.rokomari.com/,1381,0,1073
1695069358774,4367,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-54,text,true,,525555,122,65,65,https://www.rokomari.com/book,130,0,0
1695069358535,4694,HTTP Request,200,OK,ThreadLoadTestRokomari 1-35,text,true,,526415,240,65,65,https://www.rokomari.com/book,980,0,0
